product_id,product_name,category,sub_category,brand,price,cost,stock_quantity,reorder_level,supplier_id
3bcf71c0-496e-4d92-bb72-19f779c2a825,produce,Electronics,debate,"Ho, Burton and Gonzalez",495.58,143.18,227,44,6d1f28b4-f9bc-45e5-9483-ba7109e0b2d9
13f4d39e-911e-47cc-a071-e9ce6e390913,style,Books,find,James-Rodriguez,312.22,91.67,408,91,70a23f6f-3cd5-45a4-8116-e59a7d7667d0
f7e2303c-15ad-40ee-9444-7ec3693c45a2,shake,Home,first,Payne Inc,120.25,164.09,342,37,bbb962a4-67de-4a86-b3fc-a895391ae707
23fbc4c0-76c1-4115-8bc1-ed6a20a33f18,low,Books,though,"Burnett, Taylor and Hamilton",25.34,267.33,479,64,c1ba65a0-68de-4c3a-ae35-ac301aab6ade
3590b758-1272-43a1-b7eb-bc2f4277da52,age,Books,write,"Love, Hanson and Reyes",158.67,134.36,759,64,ce05ff96-52e4-46d2-bcec-17cd12aa4644
c2674459-8285-42b1-a304-67a4572b3c2a,recognize,Home,program,Farrell LLC,96.29,7.45,617,17,ac9e477f-585c-46cc-940d-1a053f443547
ce5beec1-6456-4617-a1d5-893f76af4777,walk,Electronics,strong,"Mccormick, Berger and Johnson",319.2,86.98,874,60,f1595742-8dfd-480c-8962-2f79b861b5bb
362bc528-df54-4a19-9129-62ec1210e185,able,Home,figure,Gonzalez-Knox,466.16,23.15,187,38,1ac381cc-6f7b-4a33-9539-2c0dadb05c1a
7a82e80f-213e-4105-b17f-5cbffb7ccd57,turn,Toys,these,Wilson Ltd,412.72,18.98,370,98,f741127c-3c77-45ef-8a45-4b7feccb2203
558e033e-b2b6-4711-8800-5dda5d5b98e6,sell,Toys,save,Buchanan Ltd,370.17,215.11,167,51,fba0bc5b-8fd8-4a08-8733-79e560016b0e
28305dde-2700-4dcb-b865-6c77ee45f209,able,Home,general,"Jordan, Willis and Rogers",110.71,162.93,428,88,4dcf32a0-2d68-42af-8bbd-b1bd18dee9e7
019e75ef-74c6-4287-ae57-5992eeed413b,appear,Toys,here,Leon PLC,254.37,146.04,945,32,3b00047a-6856-4fa8-ac7e-65e551e2b42f
78ae780c-e693-442f-a1b6-0d0efbf519b0,that,Clothing,drop,"Henry, Mason and Hendricks",15.84,228.21,731,51,2907530a-70fe-46ce-a639-69c741fc93b2
3ebe11b6-4ffe-4b04-8a46-550746b41a0c,director,Electronics,child,Patton-Castro,63.64,203.38,122,44,5b06870e-8c87-45ce-a587-fff922a6b9c8
91f45c99-992c-4a52-8fbb-f48fd432b1bf,technology,Toys,class,"Mathis, Castillo and Campbell",185.65,167.59,183,32,41fd61d6-cedd-4c00-9d67-3263392f932d
d38250ed-396a-4be0-b9d7-54f580ce129c,able,Books,how,Horn-Nguyen,215.34,248.63,196,72,bfae9167-aead-4541-bfe5-18f3c51ad960
549648a7-8529-4d50-b790-4a1a24203af1,generation,Books,entire,Ferguson and Sons,460.45,286.31,395,91,f133d034-2601-4df9-8622-72c71be64d28
f387f30d-0c82-47de-9ec8-01cb908474f8,represent,Clothing,under,Brady LLC,331.58,288.3,424,41,215a48a6-9cef-4770-8f45-8659e3c9a707
df951d86-d0bf-401e-ac15-6d6a549c7b87,want,Toys,Mrs,Wells Inc,192.62,157.64,974,45,e24a684a-69dc-4816-8b94-8260f3e2fcbd
0adb488c-29a4-4bd4-87d2-7308e29e741a,memory,Clothing,despite,Brown and Sons,246.34,239.81,240,99,48c1cba4-195f-4c75-9f85-227493d0091d
8f9f7db0-b036-44ad-88c9-8b60dcb65676,soon,Books,capital,Wall LLC,284.36,293.19,644,25,f67d8814-ee86-4929-a7db-b9a365b7e130
9f1443b4-86f0-4105-a207-1afc084b9a4a,wind,Toys,both,Burch-Fletcher,497.69,4.62,419,30,c414248d-bf52-4507-bb53-8d23ac74027e
8f437053-f678-461d-b588-f1bce95cd406,ahead,Electronics,protect,Smith PLC,469.71,242.33,843,4,1980fe01-548d-4e7c-b673-cdedeae4a964
2697de09-b3a9-4989-b05f-40761c8ec813,again,Home,interest,"Benson, Ward and Daniels",123.85,124.83,663,23,b3e98e3d-54a9-400f-a049-4fc4502ad29b
eb6046c6-c010-4cc4-917e-9a341bd69a89,lay,Toys,what,"Cline, Martinez and Jordan",45.97,253.45,156,38,e0fd0839-5efc-4446-8b47-20ff4f3c451d
4bc36416-0146-4cd6-aa96-dff799b75c54,experience,Clothing,teacher,Krueger and Sons,127.02,134.86,258,69,86d184bd-b088-4724-9009-fe348d71d7f4
6db971b6-6aa3-47b9-9e88-801f8e934f4f,form,Books,become,Smith Group,120.04,8.51,533,11,3e6a6985-2b28-4c3b-bb00-4608caff770c
0b3f9796-05e6-4606-ac29-12d77d155cbe,long,Home,total,Vargas-Woods,102.47,285.1,716,1,5aa5b7d1-2a42-491b-ad7e-43483ec0be61
af0ec74b-284f-4bc6-b895-fe5f8a54b261,some,Clothing,those,"Manning, Alexander and Pugh",9.14,239.75,508,12,b8330899-b27c-41a8-bcb6-df7a86c69cea
8c6a5301-6391-441d-a120-2e431b36ce6b,ground,Home,production,Garcia Group,482.87,129.0,880,4,739f322f-1e82-4121-b9eb-f56f6c20bf5a
2617b2c0-6126-4bcd-a0b5-f5f259ce1e42,if,Electronics,drug,Patterson-Miller,159.01,6.62,634,62,41546f5e-2748-49ee-85e0-9cf40717f912
8948e582-628e-4643-8560-033119ad99b4,use,Home,serve,Guerrero LLC,233.61,130.52,903,4,ff83a60d-5646-46ad-b11e-7e6fe018a778
fa43379e-8fb6-4f04-a326-39b12b10bbf3,market,Electronics,deal,"Brennan, Stanley and Russell",162.98,61.29,736,90,569aeacf-acb8-4509-80c4-1af8f2eb445f
da2e794b-68a2-4b24-a007-7fd4b79526c5,half,Clothing,course,Wood-Haney,353.8,131.41,91,91,bbbd4d32-f96e-45b2-b5a2-9d4b7ac242f6
0281a616-a19c-497a-96f4-387fbe039ad7,agency,Books,agency,Baker-Holt,221.55,169.31,30,40,6f31c48a-9be2-4565-9f92-1436b751d1ad
534a5cb1-5505-42d0-a8ef-2a30724e8031,who,Books,owner,Johnson LLC,275.99,240.56,654,94,11afb8a4-be94-46a1-a250-263c3d33ba71
dd0262da-6f2c-4bc4-bce5-df300e419048,not,Toys,do,Sanders LLC,387.86,125.8,345,19,9eaf0a52-d7fd-4deb-ac18-b5c70892fd55
b7ab3f1c-0596-4c9c-a4c4-7472f6f8f249,especially,Toys,exist,Baker and Sons,138.64,162.8,875,50,dcca4c5d-b72e-4957-952a-d21940aed2e8
7b7d0ad0-0284-483d-9704-fb866bb23fdc,impact,Clothing,admit,Sanchez-Morrison,164.71,165.19,289,79,5d1adc90-64bf-429d-8830-8c8388286781
384658dc-d4f9-4226-8284-9a72764acab8,race,Clothing,make,Hampton-Sanchez,427.41,160.13,484,67,3f9275e0-e032-4752-944c-c8d78312635b
769f7d68-53d5-4f6c-b35b-ae90d47afe11,manager,Clothing,everyone,Stanley-Bullock,199.21,84.15,798,43,c58b1345-cb8a-4a1f-84c8-3d28966348e9
3b9ba39e-b1f9-47b0-8bb8-d62477559abe,what,Toys,federal,Brown Ltd,353.14,116.4,643,83,fc0e642e-c866-492a-a590-beb513137431
e32dba3a-32a3-4a3a-aace-d53574e65e69,though,Toys,manage,"Haley, Garza and Webb",71.34,83.73,364,88,6fafec54-0ae3-4c8d-8d89-8cd3cf0229c5
f750f43a-8640-454c-b49a-9494db84420b,game,Toys,common,Jones-Horne,208.86,186.82,728,28,79b7d172-3994-44fc-b723-8d2ff92e6ef4
08634bd1-e86a-43e8-87c1-5860ae3d4dff,full,Toys,yeah,"Martin, Doyle and Davis",437.26,42.97,237,67,b0bb196b-556d-46b7-b747-08740b68af38
4b3d6e9e-8600-44e3-b2ce-e50a57cfcd34,form,Electronics,particularly,Lee-Welch,263.0,181.55,543,71,bec5b0dd-89cf-467e-96a4-c0fca8cea182
116bf6b4-3f6a-4d27-96fc-c68f55acf08a,nearly,Electronics,forward,King-Thomas,218.01,126.71,914,60,3b10cf8d-173d-45e1-9b7b-3881e29670b7
67649bf2-acb8-4b7e-9f8f-26def01a095f,behavior,Clothing,suffer,Reid-Bishop,313.34,216.74,590,43,58ca49dd-e1ec-4647-b61d-44fc54c961f1
602b1e79-08fa-42cb-ba17-baf78dfaf711,artist,Home,bit,Obrien-Patterson,475.8,182.26,792,49,3bcbd66b-f101-485b-a45b-6391225d6a8e
891273ce-90e7-4b30-be0b-fb256b39bdd6,five,Electronics,suggest,Atkins PLC,254.24,19.0,23,86,4dc30405-1ecd-4568-98e0-004745525e38
75bbf8f9-bf26-4ef7-bf2d-44deca39eb58,hundred,Toys,safe,Moore Ltd,131.68,110.26,958,23,827ac15c-592e-4919-bf09-aa4b7cf616e9
c4643144-1f9c-4af9-b2ec-0ead8dd3a738,physical,Home,well,Booth-Harrison,205.63,228.13,265,85,798feb75-5593-4647-a91b-17bf7f074b20
893b7954-fc9d-4dc1-a268-979c584be9bb,happy,Electronics,general,Morris PLC,165.89,187.82,912,83,1a42fc70-b0df-43fe-87b2-7c3ec63c3855
328b1884-78be-4c4d-8b78-42775efb574c,time,Clothing,college,Neal-Flores,311.82,259.63,61,19,0008d11b-1eae-4680-87a5-7ac5186d5b5f
b6d94dcd-d89a-4cbc-b5b5-8e2aa4aa263d,past,Home,nor,Good-Riley,135.21,7.07,291,22,b2c081e7-f4e0-4502-bb9d-072f28a9b5b7
bb724848-689b-4644-9677-0531d723737f,management,Books,go,White LLC,204.15,176.49,569,61,08544106-4e6d-45d7-b18a-f4f4ecccb7d0
d63e71a6-ef73-4bfb-9f75-6048423165f3,activity,Toys,magazine,Robles PLC,474.78,31.72,547,80,9916271d-d639-4040-b6df-361aa85dec29
37c18403-7ecb-41c8-b5c2-a0eedb896ae7,behavior,Toys,future,Shepard-Watkins,496.97,5.74,880,32,e4cde5c2-1177-474c-9a10-18d73affc99e
94c137ee-cda0-43ef-a449-b9b9fb7de304,six,Electronics,less,White PLC,131.1,120.33,751,93,a4d7af2a-d7fe-4ba5-a33c-1e21ccc60a2b
d35e3115-bdc4-441b-93c1-14a5c7821652,space,Toys,time,"Cunningham, Bryant and Perry",191.04,270.7,987,36,04fba22e-5414-467f-997f-a10f7c887f57
866fd93a-cfaa-40e5-a975-209a8a592113,use,Home,all,"Horton, Edwards and Wiley",63.12,35.64,250,5,d87e2c4d-2b1e-4f71-92d2-bd0550eb9e4d
b88adc6b-8717-484a-b0d8-a1bc7da6753b,mean,Clothing,leader,Lopez-Dean,422.45,79.91,897,44,e40358f0-12b4-45ff-ac57-8f3a9fe0f7ff
743be412-84c6-4dfd-87ec-4af856e61887,bank,Books,step,Stewart-Conrad,275.7,208.97,684,70,f3c10958-14b7-4ec6-b4cb-b31dbcf30dfa
52fa013a-afbb-42de-a147-612c997a5697,safe,Books,partner,Moss Group,181.14,186.68,3,98,81e459de-cedd-4c99-884d-cd10ae5350ce
a404d744-ea9e-46ab-b97a-124b501a440d,four,Clothing,unit,Gill-Johnson,9.42,290.95,471,70,7f666d68-0a38-4a09-89e9-e8cd8e2477c8
0604914f-f10c-45da-b8fb-d80655024c85,use,Home,today,Jacobs Ltd,58.61,184.57,616,58,2ce9ce52-9fdf-4f57-8577-7ae52ff41b36
d0387ed7-2496-4d83-9fd1-adf0727452dd,enjoy,Home,card,"Meyers, Guerrero and Hampton",333.82,9.53,345,70,41fd881e-cfef-49a6-ae0a-bf8b3c642605
ab4975a4-9ffd-4a7f-99a5-ecc2e5c08e97,test,Clothing,social,"Martinez, Willis and Johnson",380.19,61.11,13,53,3456ab31-6be1-4559-8f35-b395bb1770dc
2a3e36df-0665-47d1-8172-92e51bf5fc36,prepare,Books,name,Krueger-Pacheco,284.65,191.11,977,70,3a2a1c3a-0ece-4d22-b8f1-0ac882c0eaf6
cb7ddd6f-a0d8-4dbb-b1b3-d3183d039b14,nature,Books,benefit,Brennan Ltd,137.68,168.33,289,15,5f38207d-1215-450f-9d50-a3320ca50c30
240592cd-9326-40d9-b13d-3ba68651bc23,all,Books,personal,Smith Group,19.95,7.34,917,44,f5246945-c67a-4183-8148-4d24b584d15f
a72f060a-39a7-45be-88e6-410f5ab96798,dark,Clothing,organization,"Rojas, Adams and Hansen",301.21,27.64,879,28,7e408826-3a07-49e6-a47b-83af51208872
ffd47d20-847c-442f-835a-597dbf069dcb,out,Books,late,"Hoover, Dominguez and Nunez",108.72,224.03,192,66,35d2b390-904f-43dd-8073-041329eacf84
6646d025-5cc5-4b73-92be-17fccc56f0b3,reduce,Toys,civil,Taylor Inc,150.05,83.79,488,58,5931a42d-ecce-4ab6-a306-be01b660a943
14fac551-04fc-47a8-9877-e6aa35334186,old,Electronics,recently,Murray-Taylor,179.87,210.37,129,45,0eca4772-1cc0-49f2-a8f4-b8b031c209f6
1b760cca-f39a-4ff5-bae8-2b6d5e9c37c3,wind,Books,east,Johnson-Martin,491.16,189.97,976,39,47d05e9c-1d90-420f-881b-73390f081698
620567b1-c305-447d-b5b6-a396e74ad20c,team,Clothing,law,"Allen, Bond and Robinson",295.58,165.27,599,27,5407be55-74c5-4aca-b592-8fd1e67f7ae3
74b9bf30-0a52-42f6-8513-abddfcbae60c,American,Electronics,offer,Martinez LLC,191.27,122.75,774,42,49bcdde5-f790-4e0f-bf9c-7bde35017359
8a215332-06eb-4bb1-b788-827568e15611,everybody,Books,view,"Stewart, Krause and Luna",284.62,190.02,795,39,1310852b-b424-40b6-81e0-f6996074e052
973b0cc2-c2b0-41d3-9e97-2f0bce4da771,hit,Clothing,customer,"Guzman, Peterson and Brown",470.08,76.71,259,13,e8a4dd3f-0b0b-4571-bb90-427c358e9d05
e9f60929-1ba9-4c9a-a8bd-e310e6e6add3,drug,Home,by,"Jordan, Martinez and Sanchez",375.65,101.56,0,44,499c1ee4-7316-45c4-8bb5-16ba0ca164c6
c4e18ac3-8656-4616-8aa5-f395a4b4937f,main,Toys,most,"Fisher, Best and Friedman",461.02,251.96,173,82,04a97e33-f67c-498f-96c0-a486f80f476a
ec8c7142-f0f1-4ecd-b172-5362929b7606,other,Toys,clearly,"Lopez, Lawson and Schmidt",389.56,189.66,770,60,1faa5c31-4ce2-488c-acd8-82cf779b1814
260b4151-5a1e-4d92-afcc-ebbeb18ed02b,success,Electronics,couple,Baker LLC,132.14,263.02,920,94,5ebd7436-670d-40b4-89f1-702f5ac227ec
dc73914b-cadc-4b1f-8427-c2a594d4beef,decision,Books,this,"Hudson, Barker and Collins",460.11,84.99,1,80,67056cea-6dad-4e2c-a905-d3303ed83097
6729cbab-e1ee-4d75-b07c-05dd612dbded,sometimes,Books,must,Flores PLC,55.84,266.28,577,68,153734d2-1223-4c33-b496-b77a9c289600
1bf83de3-4630-4e1b-8f52-e3588673e67c,well,Electronics,TV,Mitchell Ltd,248.55,176.57,832,15,a2e566c8-4abf-4bfb-931f-b78ea0c8774e
b3b08914-ba5b-4406-b756-481b1789b8aa,speech,Books,attack,"Miller, Smith and Houston",194.64,132.35,533,54,db035134-7e3d-4d3c-bb42-e63e3f027b3b
87c91ee5-9c1b-42ef-a7d6-1da45473eecc,guy,Home,read,Day-Smith,227.77,249.02,872,56,62fac9f2-5b3f-4ef7-bb7c-a7774be457eb
58fb7cbe-05f2-459c-9e8c-3f6b86109d23,give,Clothing,glass,"Guzman, Watts and Gallagher",327.82,162.23,317,67,42ae9f0f-b293-4051-a47d-21c0fb9c5b19
63933f3f-948c-4308-bbb3-e6ee842af65b,appear,Clothing,dinner,Martinez Ltd,470.55,66.64,489,61,fd0b686e-bd45-4d6c-a038-420804b8c490
b2004945-791a-4477-875e-81b456410d38,let,Books,author,Duncan-Alexander,269.82,225.37,469,88,244b956a-f87c-4efc-8e50-72136ea234d9
658a240e-3ed4-4e16-97c3-72465fb87dea,after,Clothing,analysis,"Baker, Lyons and Brown",467.12,102.47,859,78,c8f2187a-ffb6-4205-b7b6-62e4067960d6
60e824c3-c297-476d-8be1-b69b36d6cd0b,seem,Home,official,Ellis-Andrews,499.26,15.05,904,36,c84e2a4a-143a-4bda-939b-ab394cbff1e0
5f2c5408-cc68-4244-8fd3-9a950298bcbd,good,Books,over,"Jones, English and Hart",166.44,228.88,847,86,501436db-1324-4bea-a669-db3e091a38bf
0292d230-ba67-4c3e-ae97-8de99460219c,explain,Electronics,actually,Ross Ltd,104.28,135.65,813,9,cd9244e0-d54b-4e3c-852f-0298fa4520c6
20b85986-0011-4e7d-9493-02b165d1b7bf,structure,Clothing,occur,Anderson Ltd,151.38,56.52,834,8,2496447e-77be-44a8-986c-e8c579746611
72a027b4-3990-49fa-af9e-8480b90c92bb,education,Toys,home,Day-Harris,71.17,294.23,334,81,5ee53178-4702-4e3b-9f86-df0fe988daeb
5c5a091d-d16b-4dfe-a4b6-bc5c7659e154,conference,Home,build,"Diaz, Melton and Hinton",252.08,43.34,886,43,f9ffafd2-0c6e-47ca-b83f-85f0280db25a
946b2b3d-fbec-4fb5-be1a-0e1344c5c325,media,Home,simple,"Costa, Matthews and Fields",312.47,20.17,200,17,c86010f7-473e-4e4a-a207-94741c666ad8
3c2ba209-0026-4d80-aa76-194ee2c184bb,week,Books,home,Reynolds LLC,207.04,130.1,827,75,fef50c53-5b62-4f91-8dea-2a1b9a519b57
fee2b044-a90f-44c9-bb50-4d0ff0dea388,vote,Electronics,news,Baker-Morris,53.93,220.95,191,79,abfdbee0-2259-482f-b938-6aede05f18f5
fc308914-6d06-4f97-8d92-8b7d5445876f,hard,Electronics,half,Horton Group,455.55,214.56,373,66,b98246ff-03f4-4b33-b3a7-8ec27f4967f4
73375dd0-4cdf-4ca2-ab03-7507949562fb,lay,Electronics,feel,Pollard-Wilson,315.19,30.71,566,11,01248793-31dd-4106-8473-ce2d532cff9f
2095f039-0c39-4675-9d12-a6375af9799d,like,Books,education,Johnson Inc,409.68,206.25,37,11,e54ce61a-5cf3-4f33-803e-b46b2820465b
ddff730c-785f-4619-af83-840667852b65,nature,Home,vote,Snyder-Thompson,139.84,293.47,844,92,0604290b-1913-420c-9d30-44d1bacca227
34aa42df-7677-4397-aa2e-9d6fec51fa18,method,Electronics,decade,"Andrews, Dean and Ewing",357.56,270.99,426,83,56f709cf-c517-4e56-8770-e88f22f4766a
b793f206-2e4a-47f9-ae10-176501fcc606,paper,Clothing,resource,Hardin-Williams,327.94,233.79,702,90,348596dd-419d-4ced-be67-f79ac006952d
5fe079f7-e71c-413f-9544-887cb2cec493,event,Toys,business,Cummings Group,450.78,216.31,983,69,8a5f66bb-8512-448f-95ba-3582f736135a
791a3ea7-adeb-4826-b2cc-ebcec4f1b33e,pull,Home,purpose,Olson PLC,90.07,194.65,471,93,89076ace-21a3-4232-a902-0811901ca846
c40e676d-a92a-4b3f-9bb2-a2cfd5c0c427,bring,Books,single,Ayala Inc,200.51,26.69,765,28,0dc9319b-9369-45de-9954-f17cf168225e
40881e33-f6bf-41da-bea4-0c33ab591746,detail,Home,rather,"Reyes, Martinez and Zamora",489.09,28.36,807,85,c457a5e8-f157-443e-a802-07d1b8ecc6f6
17bd069f-f024-4e34-baaf-fa04f02710a6,cup,Home,court,Newman Group,398.46,191.45,981,19,9490ca0d-597d-48d4-9247-795095c17bf3
ce1a1b04-99be-4661-be1a-2bb3461137d9,someone,Toys,society,Smith PLC,149.7,297.38,45,78,9f12794c-e07a-4613-8e67-f89b61c721bd
7546091f-a2d4-4680-8889-ae4a564fc016,down,Clothing,subject,Pennington PLC,280.28,198.53,530,62,0ceb4817-a8a8-49ca-9345-bad8d576cab8
0b609760-7633-4c5c-b008-ca240af42093,end,Home,recognize,Gonzalez-Luna,67.14,295.15,840,90,359fb9e2-1c92-4972-b703-174bb17ad56c
de484a3a-4f0b-4dd8-98c6-a9acdf9383a2,exactly,Clothing,add,"Rodriguez, Gordon and Hughes",496.01,35.07,990,75,3f01a6be-ee5c-4b99-83b4-277839f8661d
f53ac29f-2777-494c-83a0-bd4e51968634,society,Electronics,write,Daniels-Miller,331.77,99.25,304,5,625f9e7b-eb00-481a-92b0-ac0c4a9cf67e
209f8ae0-250d-480a-acfb-2e50a6ddd4df,contain,Toys,food,"Cook, Sims and Jones",242.94,191.16,354,67,bee7f277-7291-45f8-ad52-e3c983bccb99
178ce03f-b0de-4241-a585-4591aa3d908e,offer,Electronics,office,Stewart Inc,428.94,159.26,6,71,11afb8a4-be94-46a1-a250-263c3d33ba71
193a01d8-cdf8-4c9a-a21a-41f9e946e9e9,main,Books,seven,Pena and Sons,209.94,124.63,918,25,2ea8ac59-9a7d-45bb-95f4-7315c26233bb
d93a6b7a-1c57-4216-986e-b80fac1be937,stand,Toys,prepare,Fox Group,321.77,67.56,599,40,71ab1bb4-1835-48b3-a64f-fa396f81db35
13684bc7-8a6c-4cf0-9790-00772236bc8b,spring,Home,sea,"Haynes, Turner and Wright",460.78,102.33,582,10,ef800add-169d-4500-b40f-a6c04d2591c7
09b70eb2-d9c6-41d7-a815-83cc7b52d1c4,phone,Toys,alone,Kim-Smith,323.22,175.7,544,10,91d5aad3-b7d7-4446-85a7-8bebc131ba80
f84c1dd0-ee4f-4f06-9704-d42a3e7f3faa,yes,Toys,phone,Rogers Ltd,358.74,153.83,109,14,95c109e1-4ef7-4de5-b7ad-984f2bc80263
0b740179-55ec-46ab-9564-7b9de67f4dc3,cost,Toys,stock,Smith LLC,174.37,4.73,797,28,92c05259-c54f-4019-80b0-c19b969f9549
7159665e-4b2b-43d1-83ab-21e1f5c378c7,address,Home,theory,Shelton-Moore,474.16,245.23,25,93,f0f991f8-f437-43a2-9f11-f0d4a3127c67
39a9bbfb-1475-479e-bab9-557b931e9eee,order,Books,according,Ho LLC,37.89,136.18,973,70,0934b8ea-0944-435f-8e6f-20f552a8e413
eb0c9f00-e341-4bc4-ad01-c815741b72f7,free,Books,try,Cline-Hansen,148.45,297.34,986,70,56d0db91-fee3-4df3-8f9d-89c6840b5123
8113d674-1cf9-4e87-887d-9cca68835a8c,accept,Home,democratic,White Ltd,458.5,59.86,516,3,45665dae-8988-4a10-aa28-edff514ccb05
f0a41eca-77be-4387-930d-a74bfbba026a,who,Electronics,include,Potter-Smith,390.09,251.53,331,61,0f3c1b64-4794-4e5f-bb49-3a955222c2dd
456754da-ebae-468b-9224-ded21555835b,get,Books,decision,"Lambert, Evans and Gilbert",374.53,67.33,711,59,c5ecb965-c986-437d-951d-2cacc0d156b6
75fbac1f-b1c3-400f-b72b-88a01715a464,him,Electronics,none,"Salas, Chase and Parker",28.07,82.67,54,83,a51735cb-19a2-46e0-8164-c4d81c49f99c
fc8e6c48-6d71-4184-881e-eda769c27589,above,Clothing,radio,Morris Group,101.46,198.22,282,9,0f51c45e-cc82-4e41-9a37-4180138e289a
736c4cea-8d0a-4dca-be12-fe2569d780cf,present,Toys,tree,"White, Williams and Mckenzie",461.63,60.07,100,9,41fd61d6-cedd-4c00-9d67-3263392f932d
1ca22f03-5da3-402e-9286-c6a8f3d49eaa,consider,Electronics,television,Robinson PLC,482.71,287.06,261,62,64ad90ba-4337-4f35-9c0f-41e162dd63f3
39450d9d-b6a9-42d0-bf54-3a1410b80957,modern,Home,central,Spencer PLC,344.88,144.63,835,64,2d6f5400-0b94-4668-b74b-689a04488777
1f074a53-84b6-4626-9359-1f3f48cb0575,fight,Books,hour,"Johnson, Edwards and Perry",233.11,148.02,801,12,bcd79dfe-3897-4f5d-a165-121950563f2e
66e2e8ca-3e3a-450e-bc70-0ef99265bf9a,ball,Home,outside,Martinez-Hernandez,168.69,278.13,20,79,f1595742-8dfd-480c-8962-2f79b861b5bb
736b2e48-0eb7-4191-9dc1-a35e2eaccf8e,special,Books,scene,"Mays, Hamilton and Cuevas",286.85,47.66,27,59,46c2f579-d588-4d46-83c8-2b8bd6c3229a
114b9ec4-fa1b-4d17-8e77-4611a6856d52,civil,Clothing,security,"Lucas, Glenn and Johnson",365.2,56.39,616,55,f7cdbc31-fded-48e2-900d-06ff75452f07
dba9b27f-8d14-403c-aab8-e61f78119314,several,Electronics,sense,Tate-Baker,467.52,200.28,59,63,f6979298-66d6-40ca-b0f6-856912421464
5fe04aff-5ef9-4569-93b5-e64e9e3d8d04,season,Books,street,King-Bryant,396.42,159.43,621,85,5caf457f-c20f-4156-820d-1e0ebaca55d8
e761fb4d-057d-413e-8944-9f9cef53bace,send,Toys,impact,Snow-Williams,105.78,243.37,171,38,c66a9c9f-84fb-4f10-b906-521c06ed1e7e
6ed6c98d-65a5-4832-9b59-f85eec68b385,really,Books,rule,Reid LLC,391.27,220.3,184,93,bad4a906-b4b5-42c9-8125-d4b49c6dce74
e80860bc-a742-4e31-8807-11f196e59cad,style,Electronics,forward,Hull and Sons,456.85,281.8,695,36,0ffbcc22-2160-4275-8daa-ed4d31d70286
fa7742a1-a25e-4cb4-a869-8bdc1ccd2cdd,test,Books,ten,"Mccormick, Le and Moore",361.48,20.73,186,24,e88925b3-ea8a-407e-9cad-ff082bdf4771
6bc6d581-01e5-4dd5-b56f-fbdbc3c04dd6,raise,Electronics,seven,Salinas-Rose,419.17,104.21,762,59,c96c8631-5046-4f0d-90a9-2fe22a4ea712
58090d08-3701-4761-9207-d0c2a54817bd,fly,Home,system,Fischer and Sons,312.18,285.27,581,98,1310852b-b424-40b6-81e0-f6996074e052
a90a05b5-68b3-420e-bb6c-ef8daeda291f,ask,Home,compare,Brennan-Jones,106.57,173.93,870,60,8d8b49ab-cf77-4256-8e2c-9b07ed1d8f6c
c822d319-330f-46e5-82bd-0d781930c395,believe,Clothing,may,"Yates, Miller and Sullivan",272.68,293.76,349,61,6638ce86-5c47-416b-84a6-db5b513be70b
7e748e0c-5c17-428b-9c2b-0923e3ad517c,responsibility,Toys,story,Young-Ross,44.62,67.49,894,20,542d563e-04f7-4c13-a97a-b4bff7c00b14
c651d5e2-300e-47f2-8e59-a7c371f2f6e2,mouth,Home,collection,"Hawkins, Clark and Mann",75.54,194.6,693,24,54bd8f76-2f7f-4813-a54d-2e584945f83f
43aea3c7-875d-4d1c-a32f-e92ab4d37510,environmental,Home,bag,"Garcia, Hudson and Huffman",405.76,195.31,702,87,561e76fd-5680-4f89-9338-5c3700b435f3
44c6b228-0216-4835-b786-bca5225a2375,anyone,Home,message,Moore-Fowler,89.15,34.1,860,18,5faec7ce-9f0d-4979-b17e-dab7df2c94a6
148a66bb-aeb8-45ac-ac21-caf649e82e9c,thus,Toys,artist,Vasquez LLC,360.2,15.27,602,68,d867dad6-042e-4daa-9966-5c09fa1eb58b
d7226182-1524-4734-b16c-12302c494c21,take,Toys,easy,"Jordan, Stewart and Hall",183.04,299.25,429,0,501436db-1324-4bea-a669-db3e091a38bf
07d24d1d-9176-4679-bbed-7b558191feb7,begin,Home,next,"Burns, Middleton and Torres",143.32,37.1,914,60,23eb60b8-5da9-4aef-ad3c-625bba14a2a4
128ecc05-8478-4c4d-a6ab-44c08515b74a,current,Books,consumer,Blair-Valdez,322.17,297.14,84,89,8b8efdbc-8717-4f7f-957d-0a5d674a7c92
1dc7018a-1fb2-4a1f-830d-2f68c7cde1c6,class,Clothing,rise,Hendricks-Thomas,88.48,99.18,61,95,3404fbea-3e1e-4b46-8192-c79622e50996
758664bc-27cf-44e0-8759-7012ef568db7,rich,Home,nice,Hansen-Flores,354.86,123.15,208,1,03fba556-db56-4742-ac7c-be380a2b6b97
c04a4021-ea6f-475b-9b03-0a8d6cb5ab08,school,Home,your,Phillips Group,161.42,207.49,92,72,cae10bf5-8787-437e-bf3e-826ae9890ddf
fea11498-983c-454e-8f45-776ee9a32abc,agency,Toys,spend,Velasquez Group,239.65,182.6,19,15,792046a1-7f84-4599-818d-256076c9651f
f538eb48-1c44-4a7b-9877-410d62f3dd5b,grow,Books,over,"Hawkins, Gonzalez and Young",35.68,33.18,526,94,2a7cee0b-1c3c-486f-bbfb-8d16468b9b6b
