price_id,product_id,effective_date,price,discounted_price,promotion_code
4bb68175-3cee-42aa-8427-5f69b7fb4bcc,ce5beec1-6456-4617-a1d5-893f76af4777,2024-02-21,408.91,443.6,far
1f3a4743-9ea3-4b2c-a94d-5be5c2a8e9a1,1c5a5dab-1154-4f27-b369-0de4883b4264,2024-03-11,223.04,301.1,yet
e8d9be8a-5c6c-4f0b-9d31-19ce794ee5fd,3fcfdbfc-3f64-40e4-8bb3-90d9b604cd25,2024-08-20,280.23,212.77,PM
241ba9a1-a939-4466-a1e1-871c25177f6d,a7950007-fa7a-4d8d-9ae2-f44e94f836b9,2024-03-04,247.09,340.84,across
c5d1ace2-b60c-467b-ae82-f35869d337e3,b64d8666-b2f4-43d4-b324-0bfd7aa54365,2024-04-22,85.47,259.4,other
db56f757-8f3a-48d8-b248-4efdbc7b8b19,df6b9296-f1c6-4c56-878e-40b976520129,2024-08-17,477.22,189.26,around
969354d2-a52c-4040-b1fb-0dca2b50e50d,5083bf9c-ca1d-49ac-99b1-d246d52a2320,2024-06-22,114.38,456.39,really
1f86b581-7e78-4e7c-83e3-eb992b01d8e8,c04a4021-ea6f-475b-9b03-0a8d6cb5ab08,2024-06-25,364.1,179.45,second
f7d6c381-fa60-4aca-92c2-0ce153117a4d,af743e87-94a4-40df-b3c6-9efdcfaee8f4,2024-05-03,102.03,168.91,culture
0e3525cc-464a-4cf3-bd48-c9ac32d97f1f,446d10d4-eba7-408d-84c4-77fec4176942,2024-04-02,20.46,347.92,exactly
36cfdb14-b319-4c87-ae9c-80f8d41e1627,64fc517e-5b6a-4ed2-b539-cf5a27f6e110,2024-07-23,268.58,29.85,allow
6346abea-1d04-4af6-8146-1d06563e5083,829a9a29-86f4-49fd-86e2-fc1d3c1c157a,2024-08-03,426.73,439.93,book
35e0c808-9b65-4e37-aea8-4a3f361a4948,cdfa04c2-0dbc-481e-a427-6e7cbd1cd50d,2024-03-16,50.81,369.36,want
eea82f5c-a076-48c9-896d-181f0044926e,679fefd1-8f6e-4f36-b66f-9275148ec3c4,2024-04-11,308.53,308.23,vote
41d3a7bd-5004-4e90-a41f-7811952e81b9,39f2ae60-d821-4503-80ed-c426373ac8cb,2024-07-06,218.61,324.18,design
bf979ad3-f3a3-4223-80f7-9add63860e1c,bca66572-6229-4df4-aed2-1b3b28dadc48,2024-03-16,173.27,241.73,front
623a76ae-be98-4f71-87db-48d125a11672,3bb7764e-e154-48ef-ba56-bda8e9cfb323,2024-03-26,126.09,498.6,home
7bbab160-d532-4f3b-a9b2-f9a688c27b1d,5cf1d496-0e63-4a00-9804-456674bee382,2024-03-28,302.03,361.35,choice
8620eaae-33c3-4930-a9a5-7db9077a8fc5,ead6766d-102e-4a6d-b9ad-1f4153c632dc,2024-02-17,247.76,272.56,these
3f53274c-f3f2-47fc-8a16-5cade9397e98,0fed9e10-ac4b-4637-b4af-fd823489fdb9,2024-08-20,20.19,448.76,realize
85217e96-b4ae-4717-aef5-4f3b1dc194fd,72143ae4-3f10-465f-97f9-821b5e4ae9d2,2024-01-20,323.89,171.02,maybe
60904219-e103-4075-9312-c97b943cae69,2e66fb5c-b291-4a7a-8432-2a46fc75a64d,2024-05-12,301.48,142.2,everyone
5130564b-c421-4d92-befb-fb1381e57a65,b136a912-a057-4a38-9947-b17c840c22d8,2024-05-07,408.07,315.89,customer
40069ac1-144d-4ece-9f4e-ae30b1800d9c,3aec4f46-1967-4895-99ab-82cde81c2307,2024-05-11,466.54,161.33,away
341e346f-87d9-4b92-a923-91038383f633,b3c70a59-0bf0-4b9c-a135-075d70591f17,2024-02-15,453.37,300.73,take
4986bc1a-8864-493d-9a5c-bc35297c6f54,504951f1-88e0-4595-a63e-07b238e24a34,2024-07-11,320.17,185.56,act
43702dcf-5b26-4c10-9df7-57fe5b06b173,c7501a2e-3590-4ae7-a5b3-f4621554c26f,2024-06-15,465.62,260.44,be
7b0933c4-10bb-4f44-834f-337e78109e3d,72c590a8-c381-4c56-9e03-5c5ee0b0904f,2024-05-19,250.43,275.16,usually
d559a684-be27-42a8-8c7d-42451bf87e17,d55d7f23-1ca3-4572-87e3-5235ff8139e6,2024-06-27,356.36,142.13,same
88af69ff-8720-4597-b5de-a9593c987b3f,ab3471e2-f4ba-475c-9888-d4ab9aae57b0,2024-02-11,23.21,324.95,certainly
cda5fa5c-b690-4a0e-be47-7f7ed2c8b10e,a884a551-86d3-4b01-951d-1b57c8169d30,2024-05-09,335.54,27.87,small
191ccf14-6e57-45e8-9fd3-054122193944,102361e1-eb29-44ce-ae76-be0357d8f59d,2024-05-27,44.42,149.02,so
f0948bc6-5a7d-4b70-9383-0334fd9e94fd,fcc2c632-ded4-4581-9de4-527af272392b,2024-07-13,419.46,20.48,then
9f62b623-88f5-4fe6-91e8-762a3338f341,5f179c06-7f11-413f-a942-8f2adf1b6765,2024-04-18,232.39,454.31,response
6364ef58-adb6-4b3b-9cac-c7cceb298002,b9655cdf-32cc-48f1-a9ea-6bd2ee3f8050,2024-03-22,171.23,406.9,small
bf9c6456-6a8c-4ab2-8ef9-645fbf207cf2,d13e397e-feec-449c-94fb-7d435e09ab03,2024-02-03,474.95,29.86,represent
675d5899-152d-4605-984d-ab0e282eb381,6b110691-7a8f-48d5-8b51-4be7cb702dee,2024-03-21,479.28,241.68,customer
775ea23e-dd15-408c-9b52-a586fe17388c,847c6754-8515-424d-9be0-68b709ae2a34,2024-04-09,70.18,187.26,while
0f6d908f-af6e-40ae-bb75-22c22270257a,3c92fd11-a2d6-4cb9-91d4-6d89b2880f1a,2024-02-13,49.35,244.07,cover
5ec121b5-777f-4ed9-bcb8-58de5d1da2e2,96fb19a6-f26c-40be-803f-01eb5490854f,2024-06-16,188.64,295.41,attack
134721d5-c714-45f6-b50a-b9fa758887dd,46950dc5-3f95-441d-bf4f-ee56dab40d0e,2024-08-17,320.75,42.32,discussion
c044bbed-c2d9-4725-91dc-71fd2ebaf3d9,a3b68334-2201-41a8-801d-c941281e830e,2024-06-03,296.73,61.66,service
9369c2ac-c409-450e-a4ae-85998e32de67,f84c1dd0-ee4f-4f06-9704-d42a3e7f3faa,2024-08-17,218.31,388.2,just
bff5e644-a8be-4866-8d19-dd2e48e5a32d,98b3b4c2-7b2e-4f7e-b33d-467dcbe3ea36,2024-07-27,332.04,140.8,or
399bbc10-1f55-4e0d-b616-60f02287efae,da08ad12-63fe-4b2a-9751-90a6992c99ff,2024-01-29,193.71,389.97,rather
5c47e8fc-0232-41cf-9fd1-756a73d746ed,60b3c20c-8118-41cc-bd13-9ced34309e84,2024-04-30,483.08,432.76,successful
edecadf6-c254-4b94-b8d8-7052c22eac82,988d1535-7baf-44ca-8d41-f75c24a19aa8,2024-08-29,367.76,266.26,avoid
f13f9bf0-921a-48db-8347-95b6baa89ae3,b6d94dcd-d89a-4cbc-b5b5-8e2aa4aa263d,2024-03-26,249.83,72.56,scene
e1f4ed23-f961-4a21-a9c2-c21b88c09210,35c569fa-be71-488f-b13f-eb12a5acaef7,2024-08-03,492.68,283.75,his
bab78252-90d3-406b-bf1f-883618475d6a,af2f1221-09b5-40cb-a2ae-f5899c6074d0,2024-08-13,475.19,343.61,soon
03235cc4-8443-43e1-b664-1183f7f7b046,3a344376-acdc-4128-8050-95ff9a44b3c6,2024-02-06,368.19,165.71,both
3869b028-3a88-464a-9796-b89a37f3fd5e,64d42e1c-8ce4-4dd4-ad23-e56ec9fcc228,2024-06-20,356.95,16.02,market
4ef5cfc3-b29c-487d-8fc9-7b2193105221,d5fb1088-f932-400d-b466-4dc74e0080ec,2024-08-25,83.83,357.42,television
07b42756-af0b-4447-a95b-567d1e095191,8cf661ff-019a-4fec-a26d-4f0adb06ff92,2024-08-10,138.72,254.7,someone
ea1604da-1e9e-482f-87ae-a006b3ad1564,a39339ed-06b9-45bc-b4f8-ea83d39bdeeb,2024-02-18,427.97,443.62,also
ab4617d8-f671-477f-971a-95be8614dfcf,b4755e8f-325e-4c1e-af0b-1f860726a84f,2024-05-09,410.39,246.84,meet
917bd115-aabe-4bb7-aed7-356a6584fa6c,de331ef6-0032-4668-890e-00d62eeca6b6,2024-02-23,163.45,233.78,cover
369f83c2-568c-436d-99a3-be985d0ec371,5212055f-9aa8-4037-9a37-605333ec6fb8,2024-03-25,374.56,86.96,others
ee9f1f6f-9745-4b4a-bc06-edc023d3f8b1,58c683bc-a5f3-49c0-8d31-14d9e5529804,2024-01-21,98.36,443.35,very
c3f713b8-9167-4041-9fc0-5e6bd5ba13df,5c2826d3-dc3a-45b6-800e-15af2d063e63,2024-04-03,266.36,434.75,without
f35d5e64-066a-4345-80de-4453e5cb4aab,9083306f-4f0f-4ae1-857e-8594b82f6fb4,2024-02-20,295.66,215.93,eat
fff8e530-a6ea-4bb9-b66b-df734243f801,955849e8-43de-42d4-a1a8-db879ad4ffd7,2024-05-01,156.32,315.39,election
9fd929e6-71e4-4d12-87d0-7d1450405a48,43f0e545-6f77-4019-aa55-ef513e73d92c,2024-05-05,116.75,287.73,pattern
63bda74d-b897-40a5-8f2d-2a54e5e3e3a0,81b73c77-c9e8-47cc-a36a-ebd88ab4c6b8,2024-02-01,310.36,22.73,floor
84451fc8-28b6-4504-9ca3-0e3bd1676d86,f10ac79f-da3d-474c-bb3e-48aaa6dec8ee,2024-04-30,357.47,164.34,decide
af53c296-4b90-43bb-abe4-51229238b195,3fde5387-4a73-4a6e-9fbf-aa4dc31ad01d,2024-01-15,393.38,35.74,same
1f39c426-3c62-498f-9e23-53d5f47ce7f9,9d1907e2-5ce4-4255-9bc1-de2fbc18ea80,2024-04-05,119.54,481.45,statement
203fa303-e5e4-43e2-b60b-6b489a135370,6811879c-165c-47b7-84b0-c570fdae9bbe,2024-03-16,263.51,274.51,perform
8a56f1c7-7142-49f7-8116-cf01b4c476b1,0ea40e56-70db-4050-9fa0-eff3379f5be8,2024-02-26,24.6,355.65,choice
c2d90bd8-fd91-4af8-a7fe-dfb5f22b301a,2a8a01eb-498d-4b74-a6c6-1aa14128a13d,2024-03-16,401.32,110.6,baby
d421e473-6d27-4ff8-b501-5c7c31830c6b,1f6d55d5-4cc4-4a65-9f91-c7e0ae37662e,2024-04-27,265.55,207.52,discuss
183e8167-4c98-42a4-8202-4a475fbbf80c,8a77e183-402c-43bf-a421-3fe789db1953,2024-04-08,368.01,26.35,without
b5ce9faa-0dfb-48ae-9f0a-9623432df4e3,fd9496e0-58c2-4572-b84c-74fc9863d7a9,2024-06-17,99.34,22.51,hotel
9bb3ec43-8c35-4ab1-af6b-146fc0919b83,eb2d1857-e11f-429d-9402-7b5ebe99016c,2024-01-01,487.33,187.22,move
e9e686f1-4f9d-49a9-9f57-7d461bfadb77,3debfaf9-cb63-4a94-b0e7-2c1b0fac0ca0,2024-01-03,250.35,26.48,nice
9be716c3-ebe7-4087-9346-c2f778d540bf,5c392522-63e0-4da5-bcab-3e7df8a48720,2024-03-27,412.92,206.18,moment
720ade2b-7e2a-406a-a31d-e7fdfa9acf6d,f6bc8962-f546-46d4-a553-de6f3a59aa71,2024-02-08,117.59,479.24,forward
edf8aa13-e46c-4aad-aa53-72846dfa06cc,577621e0-8529-4bfb-857d-fc02b0bd1ebb,2024-04-19,170.29,455.45,at
cfec7bcf-0821-4a03-a04c-399fb6715843,7e6336db-7b81-41ce-96a2-f36a3c2d5fb4,2024-03-05,358.83,107.9,letter
30f9657e-b8fa-4ae0-a8c1-99376f004270,9ec9d161-af85-40fd-8975-ee70b1ac6420,2024-05-11,13.43,104.06,avoid
8a0b109b-f01f-4b1c-bb4c-f81562891e84,b528df47-214e-4f00-b686-34acbe6286f9,2024-02-17,7.0,461.0,able
cd5e094c-f575-4f87-b143-a44f34a1706f,73375dd0-4cdf-4ca2-ab03-7507949562fb,2024-04-16,466.25,463.14,itself
b9b929cf-abca-413a-a7b2-124903ca99c5,cf93af47-a15a-40f9-8595-8a54e81e2513,2024-07-21,325.64,357.26,personal
52488828-868c-45b9-8f8a-3f53c1327bbc,ff6cf8da-03a3-4a69-b557-0cd264a07c54,2024-08-15,83.59,155.61,long
f866c2e7-ce6f-4d20-8372-aac15b91c3ce,f0145c2b-955c-450c-9ee5-5dbff6569129,2024-04-19,135.38,209.93,moment
ef426ed0-4a40-4be3-aa55-0c1154ecd2cb,3148f553-76dd-48ec-b408-6dad3f9976f1,2024-08-10,482.16,261.26,believe
fb04c84d-af61-4b2f-8b78-e5222b95fc49,e1b82364-b895-4a3c-b339-94f9bd2410f0,2024-01-25,391.69,35.2,minute
6cb44501-0cc5-4e46-bedc-04d1069dbb9d,1019625a-63ae-4519-aa59-936dbececea5,2024-01-29,286.75,286.3,imagine
684c9635-caf7-4c10-8d64-710ca5a710ca,a2d79aec-b8a0-4341-9d5d-530a4ec31f7b,2024-02-28,414.29,322.06,resource
e5ffcf26-6ec1-45e1-94dc-f0c868d8b377,74cce05c-a9c4-4931-be81-46be5961d830,2024-05-09,154.22,318.4,sense
d3bbd5d2-1d74-4ae7-90af-14556600d4d6,7b87f03c-d30d-476e-b87c-f175a3c9bd4c,2024-03-28,263.92,354.38,large
9d623350-3221-4957-8f9c-3e920bb8eb78,98a21641-ff38-4433-973d-92460e61476d,2024-06-20,18.45,485.38,themselves
10457234-87a1-4dc8-a34e-ef7d7bba7665,8637cb05-b273-40f1-bcd2-3ab49ac952e5,2024-07-29,131.73,366.97,piece
ccb41c77-14d9-4272-8097-4516335a344e,200d31fc-aa9f-4e7a-9808-e9b8f4fad918,2024-03-28,170.77,129.79,world
8232100e-8c35-42cd-9e79-73013abf3232,223cd648-b595-474c-9639-ba2aeb1c229f,2024-06-22,255.79,255.17,special
6a986473-ae94-4655-a663-776e553f5be5,b54f4503-ff58-4d89-b057-04667576f359,2024-03-10,104.18,460.13,billion
49c2dece-326b-42dd-9a52-4e7902031b50,3533c1b6-e8c9-4c18-af55-d5a42d40bd31,2024-07-07,345.26,446.06,member
1a4c8fb7-df76-458a-a0a4-f3dafc0abfa0,60b756c2-e307-4c3f-a57c-3303c40320eb,2024-01-17,69.99,5.16,chair
75222a9d-f08e-4673-aace-5342587af1c0,a33cdde7-3b7e-414d-9f17-fc57976125c0,2024-05-17,136.74,119.74,really
4bc29632-6e8d-4729-914c-36fcb22002a6,04733e93-464a-48fa-aa20-8444e00cceae,2024-03-22,438.3,29.14,PM
09e83da7-d7b1-44b4-bbd2-62fa88e5e8d7,4bfb2ea2-5cdc-4fdd-bcb1-52ba334c2d26,2024-04-22,479.86,131.65,final
12b51817-ee2a-4fbb-84e6-64344b77dca0,7ed3e3a1-c52a-4166-9cec-5ac1d783fe11,2024-08-13,303.89,361.88,yet
6a153156-9dca-43dc-bf1a-f687f3d16d7f,e63aa1d6-9a39-4eab-98e8-3292c807e5e6,2024-01-05,433.33,420.38,effect
4bb4e2c7-0e88-4f68-969d-c228c2adab0f,03e41b9f-98b2-4e4b-a23e-3d5f952fd43f,2024-01-23,286.45,173.04,young
c7aa063b-2394-4536-a9e3-457d055e63a9,37efe290-833a-413f-aab7-0e4c5670dce2,2024-05-07,27.57,292.64,talk
d5c95cc2-7ac8-4199-903c-229a90293a0b,5341a76a-24af-4efb-842d-61c37bd275d3,2024-08-27,125.76,421.59,particular
53516ec4-e763-454e-92fe-4783ae8def9d,775ab6e3-cee0-4ed1-8a8f-11f6fae6b0de,2024-01-24,171.68,200.71,ten
bccd65ec-1024-438c-852e-d715f75a96cc,da518096-38ee-4636-b1c8-3d0e5da4a72d,2024-08-27,294.14,86.92,region
97617c10-8a5a-44d3-a7c9-424dcf05200c,87849cb6-bdf8-4dd0-ba48-d266dd45811e,2024-01-30,371.33,24.19,down
42a37e1b-ec83-43c9-9482-406cc80226f8,fce6841a-ffce-4e70-8ae6-8de5c8fdb115,2024-05-18,499.68,351.25,town
f293d32b-5341-4c23-abac-f4749686c876,ed4f6e20-c2ae-4f2e-b015-9b3ca5a4edee,2024-06-24,467.85,28.39,check
b787a0cc-62d2-41df-a70c-7267201a20f6,b8f01ae2-c974-4cb8-a2b7-ae55881bde60,2024-07-30,153.32,294.39,result
21b81aed-74f5-452e-988b-1b9fc0d97d76,4e20cbf7-bc46-4f89-a516-0f4b3dffd443,2024-07-03,236.83,319.7,ahead
a786c1b2-8264-4a96-97af-9abbaab8e278,3d749686-c2eb-48e9-9482-929cd1ea474a,2024-01-17,155.72,252.74,walk
61b53f37-cfa4-4702-bc20-64029f712b99,4607ef95-fe72-4279-a54b-734ca39636b3,2024-06-07,469.27,289.46,development
18ae535f-8a27-4a15-8c4d-dffb797c9111,f750f43a-8640-454c-b49a-9494db84420b,2024-06-26,259.18,139.56,resource
4859d250-a7bc-42e9-bc40-bc5148bc66a3,3dd60a42-0961-4709-81f3-6492e1cb604c,2024-03-03,118.54,61.62,could
d5a1fd90-3331-4a00-a5ca-308c2a2fb94d,1d2679a9-d133-4d76-a984-51f8765b2fbe,2024-03-07,179.46,66.9,understand
5eeaa046-0c27-42a1-932d-8c4095e609d4,d7ff4861-4f2d-4eaa-b7d4-c982c3febde3,2024-07-31,213.38,430.28,woman
a716f75a-7d80-42bc-8d7d-3c191dbd7140,028a2bca-f7c6-4b2e-bbce-9b16d6d59903,2024-04-28,157.02,483.12,off
8394cb24-9e58-461d-b588-bbe621b5d5bd,f0365c79-a62d-4076-827e-148dd55ff67f,2024-05-07,60.11,393.54,room
e295dbf6-68ca-43d0-bc6a-cc878fdd5a84,8cf661ff-019a-4fec-a26d-4f0adb06ff92,2024-02-12,228.79,450.4,before
bc49505a-930b-4d81-aef2-38d724ed6390,77d9b088-d602-4346-957b-62c9da364d11,2024-06-03,71.76,249.33,during
dbae6557-3ad5-444d-b120-d9e0aa283843,6c165c93-9b16-4f83-a0ca-c4fdc15fea78,2024-01-17,105.84,40.25,design
6168381f-7d84-4dce-9ea5-ed884b94d8bf,575215bf-8573-4ab5-bc12-cb996bf0a990,2024-03-29,351.14,359.79,region
df67bd54-2574-4070-bdeb-ef04206ed612,326ea3fc-36c5-41b7-aaa2-1ff09f516e18,2024-06-14,224.1,57.93,often
3b626ae5-1060-4321-be7c-2577c6773f4b,3b9ba39e-b1f9-47b0-8bb8-d62477559abe,2024-07-01,385.78,247.95,every
0099b40c-fd79-4356-b7d6-e9b4281616e5,39900359-f390-47f8-8bb1-76327b608829,2024-08-27,94.13,86.12,those
b7f3510c-3889-4fb1-95d7-179a25981de6,e67d874a-45a3-4845-ac33-d9cf668ad770,2024-02-16,291.05,221.57,term
7c7abdb5-c155-4c06-96e0-5579d7a27f8e,7773046e-af1c-4a1c-984c-372771998faf,2024-08-01,224.35,470.93,talk
4af46898-6907-47b8-8e47-9d636d120033,74f42ff8-46f5-4014-b388-0e4052f30897,2024-02-20,131.44,452.49,certain
1d74bfdf-d1ef-4f71-a4e1-a4dbd388bc6f,215ac638-7128-464c-90d4-fccb2b14ceec,2024-07-20,169.26,411.14,consumer
129837b8-7057-463a-84bd-de599c8f0dc7,f535b905-17c6-48d4-a3e3-202c12db8a46,2024-07-11,435.29,37.78,manager
20adac6c-4f74-4996-af9b-60799e7689a0,ea8dd5b1-ebb6-4fc2-8456-82afd1af111a,2024-06-25,495.82,221.03,this
49438937-b842-487e-ab27-a2db075995ba,d94e5130-7ed6-4b2c-9cbe-f415ac3237d5,2024-02-26,269.41,119.73,claim
35481745-0cb6-4c39-b56f-479e5884775f,6e2c292a-1505-4940-84af-0a9250055676,2024-03-24,310.61,105.46,color
caccd03e-f12c-4ade-8924-f5f18098892b,60a9db40-9109-4428-b8d8-8c0a3a0fa74a,2024-08-03,156.98,362.41,myself
acf54cb4-138e-4c61-a0f4-a0a7b511b10f,0292d230-ba67-4c3e-ae97-8de99460219c,2024-07-07,28.65,207.02,then
bc10cbff-fe4e-4bcc-9d83-0ad751b1dd7e,35623374-cf29-4f96-9deb-2c60af4fce8c,2024-05-15,358.24,172.52,see
50ca7301-0967-4f2f-bfd7-b1284226576d,d064cc6f-e191-4e1b-bef0-156261469097,2024-01-24,236.34,476.54,coach
ab6fb47d-2df8-4aa0-98e5-ad71a2737d49,6944daa2-03cb-46a1-9833-687dc80a1b87,2024-06-05,54.16,375.33,Mrs
985f41a5-192d-45b5-b1aa-f9570697c0ad,9247d4fb-0bdc-437b-9485-ba366b6b6fa0,2024-06-26,315.84,145.9,final
094e5e21-b117-4ef7-9a12-c90216cb1249,65812c8f-c212-45f4-9a62-236c2bfbfa11,2024-06-08,87.44,492.35,technology
4e5da09b-f40b-4845-8347-18b691791ec1,e4bc7845-4bf3-47a3-9a41-5e407bc7a6df,2024-04-15,366.06,323.6,image
f563940e-0b2a-40e8-9348-d533c77e5b87,6ee90828-130b-4bfe-8aab-09cc45363942,2024-06-29,153.49,214.08,partner
2435b278-27d7-41be-8c8a-3eedde39aae1,b7166bda-9dec-4986-86ac-7fdfad5356bf,2024-01-05,344.36,307.78,civil
e4d184a5-0734-4d2b-b5b6-7ee7628f4f06,f9904f20-ee0d-4274-9569-df942bc2fb57,2024-07-05,419.81,332.89,sister
c0c07cd3-ab05-4e41-92ca-29d8f5228762,2abe656d-eb87-43c8-8c61-c8e4fd5f9fcb,2024-05-25,314.75,233.5,industry
84f21c01-f2d8-4839-b916-925e0f76b812,86ad5039-bc86-4e72-8def-40877ffd06d3,2024-04-22,309.15,136.36,become
4869cc90-02d0-4e83-8cdf-dffadee30954,fd763e97-3a4c-4afd-ac11-5087a7304fb4,2024-03-21,228.49,266.48,important
5812c905-47eb-452e-910c-a90df649d20a,7dad8ed9-3a34-4c39-9412-4c83b8ade338,2024-04-07,176.96,62.36,cost
16a324c1-5dce-4732-94c7-8e547c5366d9,ca75df59-1934-4d5f-822e-566ff17838a9,2024-01-10,274.12,443.33,head
46a1cd7d-dbf2-43ef-8dd0-32f9013a0b57,b9a9e096-9da9-4bb3-94fc-ad1ff0c595bb,2024-05-23,131.49,246.88,her
2e490d53-1b27-4f10-b5f0-b323122e5168,cf01000a-ca3d-4a5e-9b42-5b964a542b73,2024-06-22,450.77,461.19,his
b37250fe-ed5f-4af5-a8bc-50f8d2154cee,7b7d0ad0-0284-483d-9704-fb866bb23fdc,2024-05-29,397.96,38.47,Mrs
daf5e0c5-65ea-4f1c-9525-cbdc1ef62ac9,2b643c85-8be0-4cf7-a210-3d76dc131424,2024-08-26,114.01,153.63,organization
da96c0e4-d390-4547-9d29-88a66f322587,3dce852f-632b-44eb-b371-5fd6fbe3fcaa,2024-01-02,57.72,401.05,phone
9e86ef15-b9cd-4d76-858a-b41ba213c92b,2ba3038b-e784-4aa0-af23-b6d80618c0c9,2024-08-14,440.73,435.21,create
b0cabdf3-33b1-4ece-8242-ca655104b401,775b763c-65db-4bd2-b079-ffb900bd7001,2024-01-02,426.34,234.07,candidate
00187d0d-6a32-4b5c-a4cc-eb118f4e7c4a,f750f43a-8640-454c-b49a-9494db84420b,2024-06-27,51.48,496.97,health
e76a6cff-9133-41e8-b1e7-d5023424d463,fdd855a6-47a2-48cb-9e51-c345eab7c1af,2024-02-01,72.59,137.78,run
1b7d27fb-67b3-4fcf-a5d7-990d4b98636f,c68dddf0-b74b-4b39-92ff-f2133ec6f5a2,2024-04-22,361.45,375.68,individual
242f2b03-4d19-44b9-9663-7086a496a277,57035c89-feae-441a-a513-f4909964ba58,2024-03-23,279.32,130.31,face
a73f0df7-00eb-4abc-ac42-f5ab045443f1,22d0f251-f6f7-43a3-9c00-4b05925d3bb9,2024-05-24,115.69,242.06,you
fd5cb04c-aa56-438f-8500-10a7ae1ab296,164507cd-84bf-4029-a642-aee6a67652d8,2024-02-25,58.4,44.09,enough
77e209bf-2dfe-4564-a75e-3c1fb2822bd5,139d905a-4c28-498e-959e-0154bf94cf70,2024-05-21,20.37,186.42,together
c4923943-edc9-400c-a5a3-82e20a08ee4d,ee419f8d-7bf6-4634-9fa9-9d48b3f7e930,2024-05-31,314.29,53.59,surface
8d821180-2ef6-492f-8886-bf21cb818cbd,5c8fda4f-d2ac-45f4-aadf-3dc05f6ed413,2024-08-06,125.26,149.87,mother
184e7f3b-0144-4fee-8152-4acb39133b26,5d1d76f5-92e5-4dc4-88ad-cbaaf39515d3,2024-03-03,16.38,100.64,stop
05ed1ebe-df80-4a79-976e-850aca073044,5c4581c8-dea3-444d-a3ac-eafc5e8f9b4a,2024-06-18,223.81,236.3,baby
e2ffa79e-bf95-4e1a-9e16-256b052d49a1,f68d8b42-6cb0-4e9d-b6d1-07896f532d37,2024-05-26,327.98,481.7,board
dbcfab8b-3893-41b6-9d68-cab32a5fee0f,4d7d9c11-15d0-404a-894e-905ce06168bf,2024-08-24,258.84,334.59,his
6414d25b-47f0-4937-b659-b60f3fab868f,fc63d73f-1691-4546-a779-6f8c765f397f,2024-06-16,155.93,183.2,watch
baba833b-94fa-463e-9a43-9fe4ed8f8fa2,d75c405a-cb85-48ab-a7cc-57800248ca2b,2024-07-06,10.79,186.0,cover
5f145d45-440f-4c3e-ae94-d59c0c636958,eb76e4bb-8f30-4a0d-bff5-218f0f7c2634,2024-08-05,164.03,333.56,career
130feecd-c009-475a-94db-f246d9c16bde,4fa05a50-84ae-4a84-b995-1ae089dfde79,2024-08-20,51.27,467.12,expert
8556b2be-8908-4dab-96e3-06cc5febb233,110be57c-dc6f-4507-95a2-ac5ec4b49698,2024-06-19,183.01,336.48,analysis
07c5f5d5-ccb0-457b-8914-9f4c43e6d811,18abeb3b-3ead-4435-b4a0-4055377d9435,2024-02-02,276.92,226.58,region
793432f2-7672-47c2-b7fb-146839cd49a9,f4d6a366-b6a0-4902-9c78-a7c0432a36cf,2024-02-28,111.2,166.45,yourself
7c301df3-01ca-4e64-82c7-2a08d263581b,e91fc00d-7260-491f-951c-3fdea68cb79b,2024-07-07,169.55,147.39,star
c5fa2836-95c4-4c92-9408-e487af032c81,19c977da-24ba-492a-924a-e0f7172d676c,2024-04-11,43.69,458.72,fly
40206c61-b8fd-4e69-b147-98dc2101cb2e,4946f9a2-5e1c-4c33-b4cf-f2ec92fd8594,2024-01-20,57.69,99.5,message
9c37e529-15f4-40cf-a4d7-87a5e62dc48c,3139aaaf-62da-46de-bce6-8bfaacaa111c,2024-08-16,177.26,491.84,coach
64c9270d-ebda-4a7f-89dc-e19b0c477763,9c5c8705-398c-4c74-859e-de7cb822ee1e,2024-07-06,483.91,108.18,before
05d8c46a-c2e6-4a16-992c-d82920424aad,ad1177b4-43d5-4186-bee4-1ee0a574ec89,2024-02-16,361.57,145.88,score
a32c0dcf-84d9-4645-ac9a-8878f6339576,f2c8706b-e3b6-4622-abaf-331136617518,2024-08-22,461.69,107.87,decide
9c5221a2-7746-46a4-b3b0-37548dcda01c,fd2b0a41-af16-44d3-a88b-ae15b74bc904,2024-04-23,353.85,213.04,likely
f608825b-9f70-46be-80c3-bcc748b54d78,47704206-8944-4a80-bf3b-ade8a6d8a024,2024-06-09,228.47,447.36,subject
dd7f1367-2365-4ad2-a10f-2bdb29b7c851,de58bab7-8e8b-434f-9759-ff0012a681f4,2024-08-30,221.74,412.65,drop
98a1231d-841a-420f-ab62-9e4ba76a835a,f4496a39-45e9-4a38-bcf3-f47888faa211,2024-03-30,384.07,236.25,speech
ecd54062-5d11-426c-b580-76a96a477023,d7b45303-ccaf-4be2-9f04-323a7c89c46e,2024-06-12,280.52,144.96,color
8c87b8ff-7855-46f6-9160-bf890b341e6d,721c1d42-b798-45f3-9a91-d197cbfdd0b4,2024-04-25,300.59,139.94,woman
a8382887-9fb0-4cbd-8fce-a1a30dc074fa,63ecc363-01d7-49d0-9453-150e5c296ab9,2024-07-15,431.24,268.12,feeling
18a83e25-eae2-42d3-a58e-c4042913eb03,20b836a4-b3c0-438e-bc36-9a8234b97d4d,2024-08-07,408.29,420.44,product
