return_id,order_id,product_id,return_date,return_reason,quantity,refund_amount
8e0b0872-cba4-44e5-9877-b33301dbacad,14a39e1b-70a4-4907-babe-4a4db0ea535a,ba7e4bf9-5052-4c62-8ae7-9d0ed377c858,2024-08-30,Else adult expert relate style several president.,1,414.85
650f844b-f933-455b-9d90-8891fc6447d9,8f7f89fd-b683-49c7-985c-867257527c7a,d12c6500-48b1-4c81-a35d-05a73f2169ed,2024-02-18,Brother environmental military factor alone.,9,477.9
a6dcb8ac-1b83-4cd0-91fa-39cdbc516053,e11d88bd-616d-4931-844f-649a01954c31,972d7a26-7145-49a7-b0a9-af24a3a453eb,2024-07-20,Nothing physical draw.,7,1780.1
5a6dd992-8e71-46d7-966d-670a984bce07,19c8dc2f-3957-4ace-8cf8-a6cada0ebde9,b2a52447-defe-4297-9c93-20b6a81a8bec,2024-08-14,Kid idea he sea speech artist stuff garden.,1,53.55
6ed07ba2-c876-4ca9-b9b8-772b017dcc6a,2b198914-de05-48ee-ae33-99f8ca796a13,c8bcb4eb-1cf6-402d-b743-d2394d95b2c6,2024-08-27,Establish perform officer buy.,9,1295.1
ab48260f-947e-4abe-bc92-3473389fd69c,e9f46d4d-bb0e-41ea-be3c-352a69801e3d,eefb70f2-5376-48f2-a7c8-2663dde06939,2024-05-10,Run election peace deep.,1,358.72
57686d92-294b-49dc-aabe-22e2b38b0339,f1c83533-c5a3-43cc-8693-7b3e92877dbd,e42af335-4cbd-458f-8376-42bb4ee2aa72,2024-08-21,Shoulder reason mention color significant write into.,1,235.97
a09cd70a-839b-4b21-8191-2e70a63dcc4a,d563b9a9-9bb1-49de-8add-bb33d561c94e,a518c6bf-b153-429a-af17-a22dcc1229de,2024-04-27,Think concern specific toward.,3,608.16
3d85b347-a012-498a-9775-550f7e6cc7ce,85d71cda-d8c0-4bca-9f8e-07cfa9b0a24c,4295365f-4525-44af-9c39-9aef1a5443ac,2024-02-24,Figure character or understand.,3,159.18
7b447c47-934f-438d-bfc4-266118d64c71,86026fbd-09aa-4115-9b26-e0f2b164ef7f,b1e9d93c-daae-4778-a3d3-2eb48ee17e5f,2024-05-21,Trip beat key Democrat build step cover medical.,2,988.18
91f9c94b-ca29-4b32-975a-f12a367a21fc,0e5a9dc7-0158-4ce0-8f93-32c165ee9e83,2d02bfba-5e6d-4775-8b0f-2cb46e85cf6a,2024-08-29,Industry car hospital parent sound evening worry.,3,1026.69
840314e9-40d3-49fa-b616-a4c82fe629da,6dc0af8b-eb05-4328-84d2-9d93fb1393cf,8129b792-e460-48bd-a019-9cd7c5623733,2024-05-14,Kitchen open country high first always particular.,6,647.16
97f54dc3-4d55-4c41-9494-e6fc6b4ff4b2,d9e2def1-afb4-4dd3-b9a7-fb5c6a0f567e,40607121-9dbe-4abe-88ec-1ae03f2585c8,2024-04-09,Themselves section plant win right really.,4,1714.56
0333f198-295b-4436-9226-cbfdf4285f42,28921b3a-c518-401c-ab66-53c4081b36f2,81890bee-1ea3-4733-90ef-d92ac83f2808,2024-06-04,Camera enough such herself out street moment.,4,600.4
fae12d1e-b895-46a4-873a-7650d903c5ed,68cffb43-f224-438a-a6ae-6bba9995c89d,2e66fb5c-b291-4a7a-8432-2a46fc75a64d,2024-07-21,Others capital summer thus nation.,2,59.66
cb8dd749-21fb-478c-ae51-e3f291bb17ed,70c8cc26-d856-4e3f-bb36-f0642deb8811,ca452272-6a14-4b1d-9f42-7b433f9ec80c,2024-08-29,Land eat enter chance drive state as fact.,3,57.96
ea83268d-189c-407b-ad7f-aace3db24637,045d7f99-e2ab-4387-86e9-dbe00e6085bb,db2a9c71-b1a3-424f-ab21-d18a90d1b38b,2024-04-27,Weight cover popular option development piece away.,1,222.13
d310f440-c2ba-4632-8a14-9ff7efc95b23,16c8449a-320e-4909-959f-736dadb376a2,afa24a92-1c56-4558-9616-2680e562b1b2,2024-08-05,Worry administration professor rock effort point lot.,1,60.77
21befc78-1846-4e5d-9043-c5c5635d6348,1dcb1ea1-0a10-46f5-87f4-3d90eb310592,7d53606c-fbca-40ae-8e31-7446ca9582ae,2024-07-04,Service manage move something foot family.,2,604.68
78e92889-29d1-404e-af84-58a581ec8e29,764f53df-c6cb-41d2-a683-f7a0cc55a894,64bae3dd-1595-4793-9903-975d12518007,2024-08-31,To instead prevent new lawyer serious great.,6,2644.08
816dd77b-4738-4e43-af92-e2e87b5ac250,cd038711-2766-49a7-bd88-2f418bcda48b,e583d695-d9c1-4079-bfa2-1ef84df3d3bb,2024-05-08,Ask life imagine road.,4,929.84
4fe150a9-b853-4be6-b428-77c1156c490f,76d489de-7182-4d62-8a61-40cd6f0538ab,8c15b4ee-ef1b-4666-bf6b-6fd66185c3e2,2024-06-17,Suggest management about place wear spring.,4,911.8
8de8ee8c-9e05-4d44-b436-24ce65af6c7b,27b84dcd-b99d-40b1-8a92-af2424dd7cf0,41e5c71c-d658-45a5-9f10-6e38ffc07ddc,2024-06-02,Pressure lot even forward performance attention agent.,1,226.67
9d39bf22-4528-42a0-bfbc-4bf8a50859d8,a0a57181-0ca3-404a-9aad-dcaef6c3a948,6e69bd6a-558c-4872-a070-86052d4baff7,2024-07-03,Section region collection method pay model however civil.,7,312.55
cc558429-09ee-4c60-a750-bbbf8c6084eb,5d29040f-4ef0-413e-a909-fc809918d69b,90b83708-be91-4c1c-9f34-9b0359882168,2024-08-29,Organization door learn high society.,1,262.36
e6814eb9-8fb1-444d-8e2a-e604671c5c24,e584e575-63f9-409e-9c67-9b71ea7ae624,31290d5e-04a1-4782-8c0f-60c14e0e95cd,2024-03-24,People along a kind.,2,980.7
f3c8d88f-0ea2-46bf-a805-ece37c23ab65,d188b688-2d56-486e-a5be-69b9346971db,2e8f4908-bd2f-49be-be8c-cb6ac83c9c05,2024-06-24,Price always race play growth room help.,1,458.32
37298136-e04b-4c11-9ce8-8e4009dec8a5,06d3dc5c-1d27-42de-b2ae-33ac96afa2a4,5b4f33a7-2703-42a8-877b-2817d175efa8,2024-08-23,And watch campaign away health.,1,90.97
a4edefa1-d6c0-4418-970c-4e8b576d47a2,2a2b8db7-ce93-4a31-a180-85e44c5327ae,39e0c4d0-901a-4a2a-a95b-f062b1ca6b27,2024-03-22,Unit specific past air yard how box.,2,555.1
50e5bfd7-a085-4c87-98b2-d9b54d3e29fe,fafea3b4-86a1-4271-8361-f334c60ea995,fbba5f73-c8f1-4ddf-8cb8-f122b25899ea,2024-09-01,Explain future glass owner continue.,9,3475.62
c469e1ee-995f-4994-ae81-7d27fcdea56f,99463767-ec30-4354-b633-e7b4a1982df6,c334a065-246a-4da0-8e6a-35844ece344f,2024-08-09,Drive sit kind serious thousand low behind.,7,3126.2
cb52f926-53bc-4285-a965-341f1244418a,a313b547-244c-479f-bc7c-0b0b79484fe0,30f1c1b0-c2d6-4530-9206-3eacefb1dcb9,2024-09-02,Discussion war rather help far result certainly.,4,1113.64
2033ff73-bf3f-4eb0-86a1-9085fc7d2a84,9759c141-17cd-4bfd-a4d3-1602b34fb105,6d402f00-fea4-468c-841c-d3c21e437ec4,2024-07-03,With meet field rock recent.,1,194.22
ab68698e-6d18-49f5-89f7-34f2ca983694,92929898-16b0-451b-9e96-f48a3ac88557,1ff0609d-9bc9-4aa2-a8ee-aa52935a783c,2024-08-27,Factor act break effect dream.,4,1333.84
791d9afb-9124-4468-a452-9f2f9d5b2dd8,2cfd63ae-0ca5-4406-8d10-0886b358ca62,f9bbb2d9-f0f1-4ec1-877b-92ce8e36cb79,2024-08-26,Office you two admit shoulder goal analysis know.,4,197.2
c4449854-0c9c-4937-870a-d66daa865e87,a831096e-deb3-4573-83d3-6d78ab311ec8,a2b763c0-ead5-4982-a82c-58f507c857c4,2024-07-12,Blue billion mouth building deep front something.,6,936.24
266402ed-c8d5-4330-81cf-b87a8521420a,ca215cb1-34d2-4cb2-96c8-308a8901898d,cdeb4f5c-615b-4d52-86d8-1e73f739114d,2024-08-01,Significant with themselves decision front.,5,1489.8
17715875-6953-4aad-b966-4d333a0b50bb,6de3f10a-75a4-4ee9-8ce8-2c877422322c,40cd717b-1ec7-4f57-a766-0171639bf7be,2024-07-30,Myself foot fine personal participant.,2,515.16
bd44c934-7013-45ec-9ec9-cdbcc80ca63a,338a30be-1b21-4abc-9631-deaf8a8a6f6a,3d749686-c2eb-48e9-9482-929cd1ea474a,2024-06-17,Left size bag explain day have.,5,2120.3
e0435115-dc47-476a-8d0d-2f1df314c6b2,6b35dc2b-83ad-4409-82e9-5a87ffc1be41,c5d55deb-3c96-40ce-8fd3-381e7f146eea,2024-05-31,Century car matter eat.,2,897.84
fa190edc-a55d-4694-bdad-9815959d1745,5f91a553-7f14-4cbb-a489-740d52e18168,73f848b8-1143-4dd1-8207-84d705a3d7d0,2024-07-11,Know leader mean card expert Mr.,1,304.64
7bedee30-faea-41fd-89d3-5bfc12e3e317,3c3c5683-dbe5-459e-81a2-b31f9d8e313b,24887779-e7b2-4c9b-a4df-d1f7cb6a4f9b,2024-08-24,Expert per thus bill attention class animal.,3,1256.64
552cdd7c-cb9e-48f2-9380-1ab65d2df0d4,b51d8f22-21d8-478d-9cae-71e28a0a9d40,c40e676d-a92a-4b3f-9bb2-a2cfd5c0c427,2024-08-27,Outside leader appear eye door power beautiful.,6,1203.06
2aff430f-9c59-4c89-a42f-a55bac3b1552,d3c9c9db-f8e8-40f7-8a47-eaeb728fb1e8,b523cc95-6837-42c7-a01a-ce89a8391800,2024-08-11,Huge wear everyone.,5,498.4
62eee820-a0b6-49dd-9565-3dc3aeb063b8,41e82713-6c1b-4b13-aec7-bd362bba2b79,3148f553-76dd-48ec-b408-6dad3f9976f1,2024-08-18,Like avoid news Republican break sister while.,3,1483.56
0630ab71-416c-4813-a498-db944cb3ea59,13c0553e-f2cb-4d34-9489-7e9b767a46bc,cffa3d31-a492-49b0-9b8a-a4b1d50a5a3c,2024-08-22,Together arrive treat per sport age look.,2,77.34
6b1952a3-d953-4a8f-8a10-0917834f73f7,d3ab4405-5c55-419c-909d-dca9dc6cf908,4c754a65-26b4-4289-92e9-e426bb9833f3,2024-05-03,Everything save happen hard couple work draw that.,1,297.33
770673b3-e05d-454e-8130-1386eaf725a0,272f4345-ab62-4104-9aa8-23ce03b721ac,1f074a53-84b6-4626-9359-1f3f48cb0575,2024-05-14,Half significant wait body research law.,6,1398.66
b8066a8a-2af4-40d0-9f68-1c4a52874bc8,433fc4af-3d44-446d-8571-7460c78d411d,e814f2bd-57ad-4cec-ac33-3babd4bbe36b,2024-08-29,Necessary safe development collection.,5,556.5
156795de-7ecd-4e59-bd2f-9805c116bd39,8b0381ba-75a9-4bf4-9354-2176397ca2ce,5509ef5c-50d1-4ab9-820a-cb259f1ad852,2024-06-21,System doctor throw wall bag dark.,4,1976.92
e8566b1d-e0ed-4486-8e8f-dea78ddf6d72,148ed385-9ac0-4acb-9535-4cde6dd31491,42e5e503-d0e6-47e8-ba16-cb5225e8c97a,2024-05-13,Parent east college very here bed.,2,570.56
0e6831ff-ae97-45e5-8544-f18cc22755d5,513f54eb-aa92-40a9-a9b0-e9b42ee76ed2,883deaf1-588f-41af-85e6-f4a7bbef71d9,2024-07-29,Yet prove speak.,2,675.48
636e5c25-2032-4c83-bd95-359dd059e9f9,ed942093-aa84-48bd-a840-4a27c84f1d50,6e2c292a-1505-4940-84af-0a9250055676,2024-06-25,Environmental look serve three cultural.,4,1203.72
0b267b6f-d6a8-46f5-9098-4edd01da9968,be311e05-15c2-46f1-a127-9d5445299f33,ec04c0c4-6066-467c-b45c-13e970c11059,2024-05-19,Simply book light imagine together.,2,117.84
8cfb5515-e75c-4895-9de6-15fd0364ae73,2fd718b5-cd59-4e9d-b3ea-7e4b758b575e,6b10b31a-87ee-44f1-8914-4f0143a93a45,2024-08-17,Anything truth visit own rich.,5,975.1
171830c9-8679-4967-838e-981191870ec3,d5a471d0-9b6a-4d3e-8791-fa56ad5429aa,74835beb-be14-4969-b14f-732a93f96b4c,2024-04-25,Travel none amount too.,10,2174.0
3ece0d19-4d82-4b13-9cdf-a4591300aadb,5f2fbf6c-b408-4c61-904b-954cb8617ebc,b34a9137-5887-49f8-9ba2-60cda152dc15,2024-06-04,Power particular explain beat begin.,5,1230.4
ecc477a4-bcaf-4554-ba76-3c64239ef24d,e980ef74-15b9-493d-a7bd-10b401fe706c,bb724848-689b-4644-9677-0531d723737f,2024-07-18,Finish wind plan who must investment.,4,816.6
4c01e2e9-619f-4551-9bf5-8eae8ce0f830,c702bcde-1a7f-49e9-8da9-1c8221911e6b,3af8ed4e-3efe-4030-8628-24846c3e42bd,2024-04-26,Clearly sure perform order.,2,893.86
12ff50a7-eeef-4510-a438-7d098d8541f7,a187b250-2522-4691-9f67-7d72a45ef040,659b9689-0f41-4333-9c45-ad27f82e9929,2024-08-07,Upon focus into activity sure.,2,937.96
3a7dca8a-3601-425a-8352-2771fa729d2c,9917bf2d-62d9-4819-b93b-4ab119d4fbf2,46950dc5-3f95-441d-bf4f-ee56dab40d0e,2024-05-28,Machine policy realize from ten future.,8,537.2
85ab2626-967f-4f2b-8d94-b49d7f47e7fa,5e928eac-c396-4b2e-820f-733511d2c784,aac6c73b-b5dd-4a1f-8373-dd3ca2e3f68f,2024-07-31,Herself economy hard job force theory.,1,199.57
aa707599-3457-4cf3-bf65-a977df97512c,7f95a560-68a0-46aa-928d-242964561b7a,5f66039c-d7bb-41df-8aee-fb3d6e81c8da,2024-03-16,Born politics whatever beat address around.,2,63.1
72dab8c6-731c-4bec-bed2-6c6bd33c37e1,330d402f-140c-4383-934c-a63579a84d3d,2f152b0f-d8aa-4e35-a971-72284c611248,2024-07-05,Month establish blood ten money bad.,4,1939.64
c11d0164-fc33-4367-9d99-153da5e676b1,0cc41d53-26a0-47ab-a7aa-8807f670b6df,8795961b-f215-4a3b-8acd-f3b3bfc9cfff,2024-06-30,Fight several maybe claim culture candidate.,3,1066.86
556cb900-fb3f-456d-a9fe-7df09c6d964b,078d6738-d0b7-4b2e-9b81-e92b8494c269,618552b2-30bb-4a9f-a452-74a361df9297,2024-01-04,Miss environmental have myself garden.,3,327.57
5a2c73f9-bde7-41e5-bec0-77bbe85a1482,a0883070-e10a-4107-8ef0-22b3e133697b,0e464bc5-dbf2-4eae-ab49-1836981bcb33,2024-07-21,Stage ground be site.,2,764.5
5619b54b-45ce-4d9b-8690-342d5a993dae,b17c56dc-63cc-4a8c-a356-eeca268c9371,d1bdedef-57e8-440b-a4bc-6cd8986736d6,2024-06-04,Run approach change sell poor treat mention.,6,1673.28
20b6477e-1433-4066-b43a-89ed0738f4fe,4574dccf-07ff-4688-85d5-16a5c5100ca4,5f179c06-7f11-413f-a942-8f2adf1b6765,2024-05-31,Help fly toward manage indicate structure.,1,8.95
8d2ad2a2-2a35-481b-bf89-c51811530c76,30c4a28f-a194-4363-a601-1fc74dd89646,d8410843-edcc-42ab-9d8b-571bbeb516a4,2024-04-21,Social degree enter official again participant along.,8,1765.76
6daca421-498a-4f89-8263-8bd55ff5db4f,59634e1c-9d5a-48f7-813c-b658b7f2181b,4a9a94e4-7eb7-4469-bc1d-8932192e0e78,2024-06-17,In nice window tend.,5,1452.8
1fdc6d1e-d2eb-4660-a06a-7dfcaea12d22,8bcf3fe5-9c44-4bf7-83bb-be6798032cc2,2ab52147-d3a3-47dd-8c01-8dd4499ea917,2024-06-14,Third risk large million.,2,164.94
a97d6ffc-eb2c-4d30-89ca-92f09de3b654,338a30be-1b21-4abc-9631-deaf8a8a6f6a,074a1b25-3766-44c1-8e72-3ffe4366faeb,2024-05-08,Sometimes Congress field how college meeting player choice.,7,2815.89
a4629b3b-c8d3-498a-8f02-c8ec6c0b101b,edbbe0c3-9f2e-4ae8-80b5-a0d8d49dbc15,3fbe4008-c65c-4e5f-9a61-16742a3cb6d4,2024-04-06,Wife church mother look able.,1,85.13
a3d63064-9a11-41dc-87bd-90e754a65462,5bae211b-35f0-4d1a-8261-4e8d8e75c549,61b51dac-75be-49f6-b20a-a4be5409fafd,2024-06-19,Forget process knowledge analysis certainly partner all.,1,362.86
4d9083ce-98fb-4964-b3c8-7254b2e53038,bd29a412-c700-46eb-98dc-a9114ef13605,4281c92b-91a3-4692-871c-e32bc67061c6,2024-06-04,Already prove imagine doctor clearly clear fill.,2,956.56
0b1f2163-4f41-47dd-a839-10ef38d6ef36,3f3fb7f3-5de1-47d6-89cf-f1028c6b90fa,e0de312f-e009-4c8f-a863-c389ad23f016,2024-08-17,Drug animal play piece short.,1,305.65
f38e6cb0-ab33-40a1-88e4-54273f15a8fe,f1ba159e-8d55-4244-b4c7-8aef5a44fd91,a518c6bf-b153-429a-af17-a22dcc1229de,2024-07-07,Nature prove yet source.,1,202.72
4ac58504-8973-4e6e-b097-f850824615df,52c051b3-dbe8-446d-9a22-c9e77c4a5f0a,dd3bd1d6-f894-4628-996d-ae11160d248f,2024-06-22,She already administration class actually rate mouth body.,1,377.85
c6dfbd4f-a7ee-4b17-81fc-dbeb3c34007a,a9a36235-bcdd-410d-af87-4e5d175b6e13,ecd4efff-2d7c-4b2e-99fa-375d439e9334,2024-08-01,Itself forget page gun.,5,1079.25
04247ba4-fde0-48ae-98c8-ffbee31f3bce,1920afab-0065-48a7-aa6d-cdefa619838b,3a9f1306-b2ab-4c93-945b-5eb999d0293d,2024-08-17,Garden not dark save who plant.,7,3232.18
84d595c2-eca2-4bbc-a8da-d456622d32ec,ed3f1c51-cc09-4578-9a72-55a9cb591384,c0705f9d-7f0c-40c3-a932-37bf8573a16d,2024-08-15,Which wide because eat thousand east hit week.,6,164.76
f7956ea0-7e6b-4082-920f-c2144ff13078,923c03b9-0f41-4c7c-9b40-12829fcdeb73,6ebfbd1f-7157-4e3e-b886-8ed50304c614,2024-08-26,Month their perform mind service out to.,2,62.46
704bd525-5165-4c73-9096-09fbeed7d0fc,731bb3cd-faf8-49b0-9ac5-57e5f359738d,477402fb-d4d6-41ab-b753-6f3b3aa8260f,2024-05-20,Guy approach hundred draw Democrat.,1,395.4
4ed16da8-5fe4-439d-a363-eb475b38df1d,ef036f51-dbad-4731-b61b-0fe2d320bb7b,8593a0a0-b52d-44a2-bbf0-a3a353e41a28,2024-07-02,Myself including bar send around former unit character.,6,2924.82
2efe55a1-c024-4d2c-86d2-a2252eac75bf,f7136d85-74ff-49ec-ba75-e0f1613502ba,d013c89d-c87f-4aba-bc7c-808304bb95a1,2024-06-28,Fast while soon.,4,657.2
43d6226f-e1aa-401c-9f9c-99282c6954b3,93ef906b-19e9-4ed7-8c87-d6ff10711bb2,eff44626-e607-43c9-9b01-811d7a4584c9,2024-08-10,They particularly respond west discussion.,1,433.25
33efd4b5-4967-4f7e-bad1-aa673034e9fa,d6824efd-0314-4526-8701-76d3510720cc,0924241a-99ee-4e2f-84af-2827e4c98773,2024-08-12,Month bill focus whose mind.,1,162.95
75044b1a-3afe-45ec-90b5-c78da4e8ecc3,e9deb332-df73-485d-9b33-a3fcdc16e746,1da0f272-1356-470d-8fe6-13f10476b905,2024-08-19,Trip everything prepare today movie approach sign.,1,308.68
1b87ecae-a3ac-4ef8-b9d8-efea6e8cb7da,1d569d5a-fd2a-4197-96d6-55b0e310f4fb,74e9418b-a528-4324-bf1b-9cf3ecfc0d2f,2024-07-21,Soldier game factor pass easy.,5,566.45
46262714-dbee-4225-a49d-ade1151a0ac6,15a35323-329b-4e5b-a2ba-72f125dd1535,81bdcc0b-cc84-4278-aebd-180359d6b465,2024-05-19,Great TV hospital.,3,894.45
d62f4c34-7501-440e-bb4e-bf8aed788653,235606cf-a6fa-4ef2-b3c9-a1ab32c5ab90,6e37c0ff-86b2-440d-ab6c-20c72c470ff1,2024-07-25,Eight similar skill.,5,1773.1
dafd6d74-da90-4802-8850-4d29ba1787f2,326e65f5-e11f-4358-9b08-c614eae3a772,307175b8-eb11-481d-ac3e-136d85d0fb51,2024-07-28,Benefit too floor onto reduce board.,1,322.39
e88ac417-1e8b-4cfd-b8d4-fb026f5eb32b,f270fce8-f303-46d1-a6a0-ff9e6ab848c1,d293f756-8b9a-4038-bd27-e7ea243fad5a,2024-05-09,Under energy more movement candidate war.,2,476.74
41867bd5-3431-4b76-a4e8-8164cc7ebcf8,793896b8-4107-4bca-8e14-eeea701a7665,7fd933da-cbf6-48c0-a1a1-39e21c2bdcf0,2024-05-18,Enter society religious current.,3,830.94
d5587b30-6644-4b32-b7ac-cc6611bfe459,18417177-e5a3-434e-b9ad-34806293d438,37c18403-7ecb-41c8-b5c2-a0eedb896ae7,2024-07-19,Concern market prevent easy indicate somebody.,2,993.94
682666e0-2067-428d-a005-a923e1ffabc9,5e1a00cb-b02b-41ac-b514-8ba4778d4f12,4c97d0c2-f873-468f-ab26-6c220e6a9673,2024-04-18,Beat mean somebody form put.,2,509.0
fd1277e6-e83d-4bc7-a6ff-64432ffa5dc8,76192f38-cc74-4375-befc-dd1347c15c4e,847c6754-8515-424d-9be0-68b709ae2a34,2024-06-08,His financial from seven.,2,634.7
12ac039b-bb92-4fe8-b624-7b2663be8a2d,32f19e03-65f6-4653-95e7-06115f9b24e7,8c32a941-5e08-4951-8e1a-148487d7b93b,2024-08-04,Most somebody likely small professional.,1,64.67
8d9933ff-baf5-4607-a192-bb12bff90144,f3ecb4cb-add0-4620-b5be-fb56c27b7c78,ffd47d20-847c-442f-835a-597dbf069dcb,2024-03-25,Movement community man military home moment about join.,2,217.44
093be241-6e1c-4a3a-9031-b7353ed7227c,cd2cc909-7194-498a-a324-9dfd17663c47,25c44854-86b8-4b9d-a753-5b4a0f497a23,2024-05-31,Design win away she right ten.,2,214.72
2365bbcb-c6b1-415f-9ad3-7288c39f6102,eca07860-3ca6-4173-9738-cd443b7b6e7c,b7305c7b-294f-41a4-8765-4eb6fc7e6ee7,2024-04-08,Health over safe house small.,6,2762.04
19442dc4-d18a-4baa-b910-dac2a3eb1fbc,1e8e2e9f-3b7e-433c-9d05-0ae8a7f7c286,8113d674-1cf9-4e87-887d-9cca68835a8c,2024-08-30,Add site energy lose election approach home.,1,458.5
91153cee-2f58-4992-9921-31501ee43c66,a13b18d2-fa10-4aaf-a224-59a58ecf3b5d,0d237def-2f05-4193-8f48-8dd63b3caf54,2024-08-18,Suffer or call charge.,3,1356.15
514a9b30-ff1f-4f2c-9aa2-0b46f35dc473,5325e6c2-56cd-422c-95a8-b16079d6316e,05153881-dfa1-4f05-820b-8e042a8871af,2024-08-22,Weight believe perhaps avoid image community.,3,357.78
f96b52d0-9297-4021-a3a1-86ff1e64ab05,7518e8d1-d9b3-49f2-8e1f-3a570b6db023,96f8f3f6-a3cb-4eab-8848-f6fea5c490ad,2024-03-29,Line article quite product watch.,4,707.52
23a26cf2-deb9-4efc-941b-491288921103,16bfe562-54a9-4ea1-960d-866936fccd3d,6102e780-247d-467f-8bee-d5599a88f80a,2024-05-17,Him bed sing writer.,6,2859.84
8492359b-08e2-4463-ab68-03f87f2aa8a9,3c36e1b8-dcb0-4a03-831f-01e1036fbd4a,0468cd23-85d8-4c05-b5b1-be331a333392,2024-02-08,Son up agent authority mean.,2,52.44
0e812072-2308-4d9a-9dff-0f7055c04918,37a9fa5c-6680-48f7-bc39-75d0adc5b761,866fd93a-cfaa-40e5-a975-209a8a592113,2024-06-07,Be letter your behind Congress next inside.,2,126.24
862a7528-04f0-4648-83be-055f6c88a7ff,1caa91f1-6169-4681-8b07-686cb427bbf4,2c37dedd-8341-440a-bc36-e9249f152673,2024-08-31,Music about back hold him series player manager.,3,369.72
a045bd03-8888-4a02-93e9-ebfbfb32246c,aff1e63f-36eb-4ea7-8b8b-decd4f6fd623,54ccdb55-2fb8-4c7a-825e-3d41e664ca81,2024-08-28,Window employee nation scene suggest.,4,965.4
44c3dc45-4dfd-4a78-858a-d38db897d51b,031058f5-fa83-4fcd-bbfe-e180f37237ae,d0fc4521-d8d0-4f93-aa10-64039343c301,2024-05-22,Financial manager response third section somebody beautiful general.,3,1203.09
576534a4-5042-4414-9c1d-6c4aecb22813,7333e177-e9d8-499f-b264-3c2afde8c4c5,a489cf64-d7f7-43fc-a5a2-d95f71db321b,2024-07-27,Home offer herself she system more provide.,5,2200.0
be68f643-0d49-48cd-b1e4-a3c952553983,715065c2-319d-4dd2-9be5-d5e2ac496aad,c2017877-7670-49cd-b217-859c1ae09020,2024-08-29,Happen message community nothing write word.,1,497.68
42a3027e-255a-4e3c-a991-4623eba35e60,3fe5bd8e-2f7a-47e5-aa95-86d7ee1b8e2e,b1ebbf17-8ec5-4be9-9e1c-61661cefb4e1,2024-09-01,Improve I very month pretty prevent.,6,255.66
7c756894-6f12-49e0-87e4-ccb1c0bb106b,de576699-7d06-41c3-8382-eba020c57b47,b31d48ea-7823-41ee-93bc-6c05be774523,2024-06-27,It worry knowledge position institution natural.,3,571.95
9df1a563-578d-4ba8-a95e-f32fd69c1d78,0e900557-b62f-47bb-8c26-554ad9622ad9,02b6f35e-479f-47cd-9139-484f8ef366fd,2024-03-27,Along people movie view letter chance different.,1,95.53
ca2eb7dc-31b9-4e6a-84a7-59473cb6dd96,c71f7f19-a065-44f9-b2f4-729160f552f3,3ff2b75b-6fc8-4657-a575-df7f69ea32d7,2024-08-31,Form receive quality prepare.,2,195.3
794e72c4-b37e-4642-bc6c-91e31d5775de,ac267610-3a16-4fd8-81ad-d7ca260e88d4,1f24841b-4b72-42a1-9fe8-16d60a86a19d,2024-08-25,Particularly prove finish blue place often.,5,1141.55
f8493876-ee32-439f-98c8-67b28b287386,8ab4dba6-6df4-4728-abae-3a179628f920,4024bc96-bbdf-442d-a71e-e72c6c4ce445,2024-08-31,Season smile south like deep trip among.,9,4311.54
9edcd449-806e-4213-91ca-88aa1b02fd97,d8c16d31-cc2e-4d05-9a33-7329337213d2,f7a59126-be08-41d1-ab88-e9b71043815d,2024-08-26,Dinner onto church hundred nothing office though.,4,1050.52
0604cc3e-f918-40e6-bb8f-dd99532b1a61,655b33a2-ebb1-4602-b097-1afe448fd3a9,c77b1c71-d029-46b9-aa32-b15c9316a90a,2024-08-21,Quite well number apply like have tonight.,2,334.9
0e477425-7d79-4d37-a4ae-78a4b1bcb178,3406fdbc-ff26-43a1-8942-59c6f36b7d79,d75c405a-cb85-48ab-a7cc-57800248ca2b,2024-07-30,Different team per easy quickly describe.,3,301.59
199eb7f2-6797-4de8-8ac7-43ee0eda7aa4,41318206-4ee3-4683-8239-a6731a29cf33,8e36a7f0-9a2c-4505-8f17-7e1ad944c08e,2024-07-12,Make pull clear.,1,184.8
e7cf7aab-9515-4929-912c-309c40e543f0,52fea922-c91a-4134-bd82-9f060b5b5f9e,69d3b9ec-4245-4608-8f0f-dad5291ac04f,2024-06-23,Its officer no better.,3,1104.96
53bf4e55-e925-456a-8676-97f4eac5b2c0,ce1bcd77-ee95-435c-887b-b59adbf851b9,8f81ace0-0c82-498e-8dc2-22060471fa4d,2024-08-22,Fact none keep near one cover clearly.,2,546.14
8bee26f7-9487-4862-bb90-61ec528eb7eb,def45b67-59e0-4b96-b9ae-b888dc9aed1f,a3a8f7de-1255-484e-b274-789fd2ad86ca,2024-08-11,Bank attack well area miss wife.,7,62.79
45044d5e-afca-48ba-8c99-995b5c3c180f,5c63b7ea-991b-40c9-bd1f-7d290050abc5,dc6ff4c8-5b71-418c-91c4-ce0629ea6f44,2024-08-24,His service police never boy.,8,2698.0
8e44c99d-3c73-49c3-bb03-4984810442e5,45264d7e-6dd3-4b55-a70a-f99af0dd73b0,9bd3816d-56d2-420d-8194-8ef2f755154d,2024-07-08,Key skin sit seem through difficult.,2,258.46
c366760f-c2a2-4487-bbaf-0fe9db83daaf,a226803b-51d2-4007-9fdf-b7d89712c29d,9e9a7c50-36df-4d8b-bd9b-3d1419a6b5c8,2024-07-24,Student tough hundred commercial chair chair.,2,78.6
